Code Type;Year;Code;Code Text;Change from 2012 to 2013?
ICD-10;2013;M8119;"Osteoporose etter ooforektomi;uspes lokalis";
ICD-10;2013;M812;Osteoporose ved inaktivitet;
ICD-10;2013;M8120;"Osteoporose ved inaktivitet;flere lokalis";
ICD-10;2013;M8121;"Osteoporose ved inaktivitet;skulderreg";
ICD-10;2013;M8122;"Osteoporose ved inaktivitet;overarm/albue";
ICD-10;2013;M8123;"Osteoporose ved inaktivitet;underarm/h?ndl";
ICD-10;2013;M8124;"Osteoporose ved inaktivitet;h?nd/fingre";
ICD-10;2013;M8125;"Osteoporose ved inaktivitet;bekken/l?r";
ICD-10;2013;M8126;"Osteoporose ved inaktivitet;legg/kne";
ICD-10;2013;M8127;"Osteoporose ved inaktivitet;ankel/fot/t?";
ICD-10;2013;M8128;"Osteoporose ved inaktivitet;andre lokalis";
ICD-10;2013;M8129;"Osteoporose ved inaktivitet;uspes lokalis";
ICD-10;2013;M813;Malabsorpsjonsosteoporose etter operasjon;
ICD-10;2013;M8130;"Malabosteopor etter op;flere lokalis";
ICD-10;2013;M8131;"Malabosteopor etter op;skulderreg";
ICD-10;2013;M8132;"Malabosteopor etter op;overarm/albue";
ICD-10;2013;M8133;"Malabosteopor etter op;underarm/h?ndl";
ICD-10;2013;M8134;"Malabosteopor etter op;h?nd/fingre";
ICD-10;2013;M8135;"Malabosteopor etter op;bekken/l?r";
ICD-10;2013;M8136;"Malabosteopor etter op;legg/kne";
ICD-10;2013;M8137;"Malabosteopor etter op;ankel/fot/t?";
ICD-10;2013;M8138;"Malabosteopor etter op;andre lokalis";
ICD-10;2013;M8139;"Malabosteopor etter op;uspes lokalis";
ICD-10;2013;M814;Legemiddelutl?st osteoporose;
ICD-10;2013;M8140;"Legemiddelutl?st osteopor;flere lokalis";
ICD-10;2013;M8141;"Legemiddelutl?st osteopor;skulderreg";
ICD-10;2013;M8142;"Legemiddelutl?st osteopor;overarm/albue";
ICD-10;2013;M8143;"Legemiddelutl?st osteopor;underarm/h?ndl";
ICD-10;2013;M8144;"Legemiddelutl?st osteopor;h?nd/fingre";
ICD-10;2013;M8145;"Legemiddelutl?st osteopor;bekken/l?r";
ICD-10;2013;M8146;"Legemiddelutl?st osteopor;legg/kne";
ICD-10;2013;M8147;"Legemiddelutl?st osteopor;ankel/fot/t?";
ICD-10;2013;M8148;"Legemiddelutl?st osteopor;andre lokalis";
ICD-10;2013;M8149;"Legemiddelutl?st osteopor;uspes lokalis";
ICD-10;2013;M815;Idiopatisk osteoporose;
ICD-10;2013;M8150;"Idiopatisk osteoporose;flere lokalis";
ICD-10;2013;M8151;"Idiopatisk osteoporose;skulderreg";
ICD-10;2013;M8152;"Idiopatisk osteoporose;overarm/albue";
ICD-10;2013;M8153;"Idiopatisk osteoporose;underarm/h?ndl";
ICD-10;2013;M8154;"Idiopatisk osteoporose;h?nd/fingre";
ICD-10;2013;M8155;"Idiopatisk osteoporose;bekken/l?r";
ICD-10;2013;M8156;"Idiopatisk osteoporose;legg/kne";
ICD-10;2013;M8157;"Idiopatisk osteoporose;ankel/fot/t?";
ICD-10;2013;M8158;"Idiopatisk osteoporose;andre lokalis";
ICD-10;2013;M8159;"Idiopatisk osteoporose;uspes lokalis";
ICD-10;2013;M816;Lokalisert osteoporose;
ICD-10;2013;M8160;"Lokalisert osteoporose;flere lokalis";
ICD-10;2013;M8161;"Lokalisert osteoporose;skulderreg";
ICD-10;2013;M8162;"Lokalisert osteoporose;overarm/albue";
ICD-10;2013;M8163;"Lokalisert osteoporose;underarm/h?ndl";
ICD-10;2013;M8164;"Lokalisert osteoporose;h?nd/fingre";
ICD-10;2013;M8165;"Lokalisert osteoporose;bekken/l?r";
ICD-10;2013;M8166;"Lokalisert osteoporose;legg/kne";
ICD-10;2013;M8167;"Lokalisert osteoporose;ankel/fot/t?";
ICD-10;2013;M8168;"Lokalisert osteoporose;andre lokalis";
ICD-10;2013;M8169;"Lokalisert osteoporose;uspes lokalis";
ICD-10;2013;M818;Annen spesifisert osteoporose;
ICD-10;2013;M8180;"Annen spesifisert osteopor;flere lokalis";
ICD-10;2013;M8181;"Annen spesifisert osteopor;skulderreg";
ICD-10;2013;M8182;"Annen spesifisert osteopor;overarm/albue";
ICD-10;2013;M8183;"Annen spesifisert osteopor;underarm/h?ndl";
ICD-10;2013;M8184;"Annen spesifisert osteopor;h?nd/fingre";
ICD-10;2013;M8185;"Annen spesifisert osteopor;bekken/l?r";
ICD-10;2013;M8186;"Annen spesifisert osteopor;legg/kne";
ICD-10;2013;M8187;"Annen spesifisert osteopor;ankel/fot/t?";
ICD-10;2013;M8188;"Annen spesifisert osteopor;andre lokalis";
ICD-10;2013;M8189;"Annen spesifisert osteopor;uspes lokalis";
ICD-10;2013;M819;Uspesifisert osteoporose;
ICD-10;2013;M8190;"Uspesifisert osteoporose;flere lokalis";
ICD-10;2013;M8191;"Uspesifisert osteoporose;skulderreg";
ICD-10;2013;M8192;"Uspesifisert osteoporose;overarm/albue";
ICD-10;2013;M8193;"Uspesifisert osteoporose;underarm/h?ndl";
ICD-10;2013;M8194;"Uspesifisert osteoporose;h?nd/fingre";
ICD-10;2013;M8195;"Uspesifisert osteoporose;bekken/l?r";
ICD-10;2013;M8196;"Uspesifisert osteoporose;legg/kne";
ICD-10;2013;M8197;"Uspesifisert osteoporose;ankel/fot/t?";
ICD-10;2013;M8198;"Uspesifisert osteoporose;andre lokalis";
ICD-10;2013;M8199;"Uspesifisert osteoporose;uspes lokalis";
ICD-10;2013;M820;Osteoporose ved multippel myelomatose;
ICD-10;2013;M8200;"Osteoporose v/multippel myelom;flere lokalis";
ICD-10;2013;M8201;"Osteoporose v/multippel myelom;skulderreg";
ICD-10;2013;M8202;"Osteoporose v/multippel myelom;overarm/albue";
ICD-10;2013;M8203;"Osteoporose v/multippel myelom;underarm/h?ndl";
ICD-10;2013;M8204;"Osteoporose v/multippel myelom;h?nd/fingre";
ICD-10;2013;M8205;"Osteoporose v/multippel myelom;bekken/l?r";
ICD-10;2013;M8206;"Osteoporose v/multippel myelom;legg/kne";
ICD-10;2013;M8207;"Osteoporose v/multippel myelom;ankel/fot/t?";
ICD-10;2013;M8208;"Osteoporose v/multippel myelom;andre lokalis";
ICD-10;2013;M8209;"Osteoporose v/multippel myelom;uspes lokalis";
ICD-10;2013;M821;Osteoporose ved endokrine forstyrrelser;
ICD-10;2013;M8210;"Osteoporose v/endokr forst;flere lokalis";
ICD-10;2013;M8211;"Osteoporose v/endokr forst;skulderreg";
ICD-10;2013;M8212;"Osteoporose v/endokr forst;overarm/albue";
ICD-10;2013;M8213;"Osteoporose v/endokr forst;underarm/h?ndl";
ICD-10;2013;M8214;"Osteoporose v/endokr forst;h?nd/fingre";
ICD-10;2013;M8215;"Osteoporose v/endokr forst;bekken/l?r";
ICD-10;2013;M8216;"Osteoporose v/endokr forst;legg/kne";
ICD-10;2013;M8217;"Osteoporose v/endokr forst;ankel/fot/t?";
ICD-10;2013;M8218;"Osteoporose v/endokr forst;andre lokalis";
ICD-10;2013;M8219;"Osteoporose v/endokr forst;uspes lokalis";
ICD-10;2013;M828;Osteoporose ved andre sykdommer klassifisert annet sted;
ICD-10;2013;M8280;"Osteoporose v/and sykd KAS;flere lokalis";
ICD-10;2013;M8281;"Osteoporose v/and sykd KAS;skulderreg";
ICD-10;2013;M8282;"Osteoporose v/and sykd KAS;overarm/albue";
ICD-10;2013;M8283;"Osteoporose v/and sykd KAS;underarm/h?ndl";
ICD-10;2013;M8284;"Osteoporose v/and sykd KAS;h?nd/fingre";
ICD-10;2013;M8285;"Osteoporose v/and sykd KAS;bekken/l?r";
ICD-10;2013;M8286;"Osteoporose v/and sykd KAS;legg/kne";
ICD-10;2013;M8287;"Osteoporose v/and sykd KAS;ankel/fot/t?";
ICD-10;2013;M8288;"Osteoporose v/and sykd KAS;andre lokalis";
ICD-10;2013;M8289;"Osteoporose v/and sykd KAS;uspes lokalis";
ICD-10;2013;M830;Osteomalasi i barseltiden;
ICD-10;2013;M8300;"Osteomalasi i barseltiden;flere lokalis";
ICD-10;2013;M8301;"Osteomalasi i barseltiden;skulderreg";
ICD-10;2013;M8302;"Osteomalasi i barseltiden;overarm/albue";
ICD-10;2013;M8303;"Osteomalasi i barseltiden;underarm/h?ndl";
ICD-10;2013;M8304;"Osteomalasi i barseltiden;h?nd/fingre";
ICD-10;2013;M8305;"Osteomalasi i barseltiden;bekken/l?r";
ICD-10;2013;M8306;"Osteomalasi i barseltiden;legg/kne";
ICD-10;2013;M8307;"Osteomalasi i barseltiden;ankel/fot/t?";
ICD-10;2013;M8308;"Osteomalasi i barseltiden;andre lokalis";
ICD-10;2013;M8309;"Osteomalasi i barseltiden;uspes lokalis";
ICD-10;2013;M831;Osteomalasi hos eldre;
ICD-10;2013;M8310;"Osteomalasi hos eldre;flere lokalis";
ICD-10;2013;M8311;"Osteomalasi hos eldre;skulderreg";
ICD-10;2013;M8312;"Osteomalasi hos eldre;overarm/albue";
ICD-10;2013;M8313;"Osteomalasi hos eldre;underarm/h?ndl";
ICD-10;2013;M8314;"Osteomalasi hos eldre;h?nd/fingre";
ICD-10;2013;M8315;"Osteomalasi hos eldre;bekken/l?r";
ICD-10;2013;M8316;"Osteomalasi hos eldre;legg/kne";
ICD-10;2013;M8317;"Osteomalasi hos eldre;ankel/fot/t?";
ICD-10;2013;M8318;"Osteomalasi hos eldre;andre lokalis";
ICD-10;2013;M8319;"Osteomalasi hos eldre;uspes lokalis";
ICD-10;2013;M832;Osteomalasi hos voksne p? grunn av malabsorpsjon;
ICD-10;2013;M8320;"Osteomal hos voksne pga malabs;flere lokalis";
ICD-10;2013;M8321;"Osteomal hos voksne pga malabs;skulderreg";
ICD-10;2013;M8322;"Osteomal hos voksne pga malabs;overarm/albue";
ICD-10;2013;M8323;"Osteomal hos voksne pga malabs;underarm/h?ndl";
ICD-10;2013;M8324;"Osteomal hos voksne pga malabs;h?nd/fingre";
ICD-10;2013;M8325;"Osteomal hos voksne pga malabs;bekken/l?r";
ICD-10;2013;M8326;"Osteomal hos voksne pga malabs;legg/kne";
ICD-10;2013;M8327;"Osteomal hos voksne pga malabs;ankel/fot/t?";
ICD-10;2013;M8328;"Osteomal hos voksne pga malabs;andre lokalis";
ICD-10;2013;M8329;"Osteomal hos voksne pga malabs;uspes lokalis";
ICD-10;2013;M833;Osteomalasi hos voksne p? grunn av feilern?ring;
ICD-10;2013;M8330;"Osteomal hos voksne pga feilern;flere lokalis";
ICD-10;2013;M8331;"Osteomal hos voksne pga feilern;skulderreg";
ICD-10;2013;M8332;"Osteomal hos voksne pga feilern;overarm/albue";
ICD-10;2013;M8333;"Osteomal hos voksne pga feilern;underarm/h?ndl";
ICD-10;2013;M8334;"Osteomal hos voksne pga feilern;h?nd/fingre";
ICD-10;2013;M8335;"Osteomal hos voksne pga feilern;bekken/l?r";
ICD-10;2013;M8336;"Osteomal hos voksne pga feilern;legg/kne";
ICD-10;2013;M8337;"Osteomal hos voksne pga feilern;ankel/fot/t?";
ICD-10;2013;M8338;"Osteomal hos voksne pga feilern;andre lokalis";
ICD-10;2013;M8339;"Osteomal hos voksne pga feilern;uspes lokalis";
ICD-10;2013;M834;Aluminiumutl?st knokkelsykdom;
ICD-10;2013;M8340;"Aluminiumutl knokkelsykdom;flere lokalis";
ICD-10;2013;M8341;"Aluminiumutl knokkelsykdom;skulderreg";
ICD-10;2013;M8342;"Aluminiumutl knokkelsykdom;overarm/albue";
ICD-10;2013;M8343;"Aluminiumutl knokkelsykdom;underarm/h?ndl";
ICD-10;2013;M8344;"Aluminiumutl knokkelsykdom;h?nd/fingre";
ICD-10;2013;M8345;"Aluminiumutl knokkelsykdom;bekken/l?r";
ICD-10;2013;M8346;"Aluminiumutl knokkelsykdom;legg/kne";
ICD-10;2013;M8347;"Aluminiumutl knokkelsykdom;ankel/fot/t?";
ICD-10;2013;M8348;"Aluminiumutl knokkelsykdom;andre lokalis";
ICD-10;2013;M8349;"Aluminiumutl knokkelsykdom;uspes lokalis";
ICD-10;2013;M835;Legemiddelutl?st osteomalasi hos voksne;
ICD-10;2013;M8350;"Legemiddelutl osteomal hos voksne;flere lokalis";
ICD-10;2013;M8351;"Legemiddelutl osteomal hos voksne;skulderreg";
ICD-10;2013;M8352;"Legemiddelutl osteomal hos voksne;overarm/albue";
ICD-10;2013;M8353;"Legemiddelutl osteomal hos voksne;underarm/h?ndl";
ICD-10;2013;M8354;"Legemiddelutl osteomal hos voksne;h?nd/fingre";
ICD-10;2013;M8355;"Legemiddelutl osteomal hos voksne;bekken/l?r";
ICD-10;2013;M8356;"Legemiddelutl osteomal hos voksne;legg/kne";
ICD-10;2013;M8357;"Legemiddelutl osteomal hos voksne;ankel/fot/t?";
ICD-10;2013;M8358;"Legemiddelutl osteomal hos voksne;andre lokalis";
ICD-10;2013;M8359;"Legemiddelutl osteomal hos voksne;uspes lokalis";
ICD-10;2013;M838;Annen spesifisert osteomalasi hos voksne;
ICD-10;2013;M8380;"Ann spes osteomal hos voksne;flere lokalis";
ICD-10;2013;M8381;"Ann spes osteomal hos voksne;skulderreg";
ICD-10;2013;M8382;"Ann spes osteomal hos voksne;overarm/albue";
ICD-10;2013;M8383;"Ann spes osteomal hos voksne;underarm/h?ndl";
ICD-10;2013;M8384;"Ann spes osteomal hos voksne;h?nd/fingre";
ICD-10;2013;M8385;"Ann spes osteomal hos voksne;bekken/l?r";
ICD-10;2013;M8386;"Ann spes osteomal hos voksne;legg/kne";
ICD-10;2013;M8387;"Ann spes osteomal hos voksne;ankel/fot/t?";
ICD-10;2013;M8388;"Ann spes osteomal hos voksne;andre lokalis";
ICD-10;2013;M8389;"Ann spes osteomal hos voksne;uspes lokalis";
ICD-10;2013;M839;Uspesifisert osteomalasi hos voksne;
ICD-10;2013;M8390;"Uspes osteomal hos voksne;flere lokalis";
ICD-10;2013;M8391;"Uspes osteomal hos voksne;skulderreg";
ICD-10;2013;M8392;"Uspes osteomal hos voksne;overarm/albue";
ICD-10;2013;M8393;"Uspes osteomal hos voksne;underarm/h?ndl";
ICD-10;2013;M8394;"Uspes osteomal hos voksne;h?nd/fingre";
ICD-10;2013;M8395;"Uspes osteomal hos voksne;bekken/l?r";
ICD-10;2013;M8396;"Uspes osteomal hos voksne;legg/kne";
ICD-10;2013;M8397;"Uspes osteomal hos voksne;ankel/fot/t?";
ICD-10;2013;M8398;"Uspes osteomal hos voksne;andre lokalis";
ICD-10;2013;M8399;"Uspes osteomal hos voksne;uspes lokalis";
ICD-10;2013;M840;Feil tilheling av brudd;
ICD-10;2013;M8400;"Feil tilheling av brudd;flere lokalis";
ICD-10;2013;M8401;"Feil tilheling av brudd;skulderreg";
ICD-10;2013;M8402;"Feil tilheling av brudd;overarm/albue";
ICD-10;2013;M8403;"Feil tilheling av brudd;underarm/h?ndl";
ICD-10;2013;M8404;"Feil tilheling av brudd;h?nd/fingre";
ICD-10;2013;M8405;"Feil tilheling av brudd;bekken/l?r";
ICD-10;2013;M8406;"Feil tilheling av brudd;legg/kne";
ICD-10;2013;M8407;"Feil tilheling av brudd;ankel/fot/t?";
ICD-10;2013;M8408;"Feil tilheling av brudd;andre lokalis";
ICD-10;2013;M8409;"Feil tilheling av brudd;uspes lokalis";
ICD-10;2013;M841;Forstyrret bruddtilheling;
ICD-10;2013;M8410;"Forstyrret bruddtilheling;flere lokalis";
ICD-10;2013;M8411;"Forstyrret bruddtilheling;skulderreg";
ICD-10;2013;M8412;"Forstyrret bruddtilheling;overarm/albue";
ICD-10;2013;M8413;"Forstyrret bruddtilheling;underarm/h?ndl";
ICD-10;2013;M8414;"Forstyrret bruddtilheling;h?nd/fingre";
ICD-10;2013;M8415;"Forstyrret bruddtilheling;bekken/l?r";
ICD-10;2013;M8416;"Forstyrret bruddtilheling;legg/kne";
ICD-10;2013;M8417;"Forstyrret bruddtilheling;ankel/fot/t?";
ICD-10;2013;M8418;"Forstyrret bruddtilheling;andre lokalis";
ICD-10;2013;M8419;"Forstyrret bruddtilheling;uspes lokalis";
ICD-10;2013;M842;Forsinket tilheling av brudd;
ICD-10;2013;M8420;"Forsinket tilheling av brudd;flere lokalis";
ICD-10;2013;M8421;"Forsinket tilheling av brudd;skulderreg";
ICD-10;2013;M8422;"Forsinket tilheling av brudd;overarm/albue";
ICD-10;2013;M8423;"Forsinket tilheling av brudd;underarm/h?ndl";
ICD-10;2013;M8424;"Forsinket tilheling av brudd;h?nd/fingre";
ICD-10;2013;M8425;"Forsinket tilheling av brudd;bekken/l?r";
ICD-10;2013;M8426;"Forsinket tilheling av brudd;legg/kne";
ICD-10;2013;M8427;"Forsinket tilheling av brudd;ankel/fot/t?";
ICD-10;2013;M8428;"Forsinket tilheling av brudd;andre lokalis";
ICD-10;2013;M8429;"Forsinket tilheling av brudd;uspes lokalis";
ICD-10;2013;M843;Stressfraktur i patologisk knokkelvev IKAS;
ICD-10;2013;M8430;"Stressfrakt patol knokkelvev IKAS;flere lokalis";
ICD-10;2013;M8431;"Stressfrakt patol knokkelvev IKAS;skulderreg";
ICD-10;2013;M8432;"Stressfrakt patol knokkelvev IKAS;overarm/albue";
ICD-10;2013;M8433;"Stressfrakt patol knokkelvev IKAS;underarm/h?ndl";
ICD-10;2013;M8434;"Stressfrakt patol knokkelvev IKAS;h?nd/fingre";
ICD-10;2013;M8435;"Stressfrakt patol knokkelvev IKAS;bekken/l?r";
ICD-10;2013;M8436;"Stressfrakt patol knokkelvev IKAS;legg/kne";
ICD-10;2013;M8437;"Stressfrakt patol knokkelvev IKAS;ankel/fot/t?";
ICD-10;2013;M8438;"Stressfrakt patol knokkelvev IKAS;andre lokalis";
ICD-10;2013;M8439;"Stressfrakt patol knokkelvev IKAS;uspes lokalis";
ICD-10;2013;M844;Patologisk brudd, ikke klassifisert annet sted;
ICD-10;2013;M8440;"Patol brudd, IKAS;flere lokalis";
ICD-10;2013;M8441;"Patol brudd, IKAS;skulderreg";
ICD-10;2013;M8442;"Patol brudd, IKAS;overarm/albue";
ICD-10;2013;M8443;"Patol brudd, IKAS;underarm/h?ndl";
ICD-10;2013;M8444;"Patol brudd, IKAS;h?nd/fingre";
ICD-10;2013;M8445;"Patol brudd, IKAS;bekken/l?r";
ICD-10;2013;M8446;"Patol brudd, IKAS;legg/kne";
ICD-10;2013;M8447;"Patol brudd, IKAS;ankel/fot/t?";
ICD-10;2013;M8448;"Patol brudd, IKAS;andre lokalis";
ICD-10;2013;M8449;"Patol brudd, IKAS;uspes lokalis";
ICD-10;2013;M848;Andre spesifiserte avbrudd i knokkelkontinuitet;
ICD-10;2013;M8480;"And spes avbr knokkelkontin;flere lokalis";
ICD-10;2013;M8481;"And spes avbr knokkelkontin;skulderreg";
ICD-10;2013;M8482;"And spes avbr knokkelkontin;overarm/albue";
ICD-10;2013;M8483;"And spes avbr knokkelkontin;underarm/h?ndl";
ICD-10;2013;M8484;"And spes avbr knokkelkontin;h?nd/fingre";
ICD-10;2013;M8485;"And spes avbr knokkelkontin;bekken/l?r";
ICD-10;2013;M8486;"And spes avbr knokkelkontin;legg/kne";
ICD-10;2013;M8487;"And spes avbr knokkelkontin;ankel/fot/t?";
ICD-10;2013;M8488;"And spes avbr knokkelkontin;andre lokalis";
ICD-10;2013;M8489;"And spes avbr knokkelkontin;uspes lokalis";
ICD-10;2013;M849;Uspesifisert avbrudd i knokkelkontinuitet;
ICD-10;2013;M8490;"Uspes avbr knokkelkontin;flere lokalis";
ICD-10;2013;M8491;"Uspes avbr knokkelkontin;skulderreg";
ICD-10;2013;M8492;"Uspes avbr knokkelkontin;overarm/albue";
ICD-10;2013;M8493;"Uspes avbr knokkelkontin;underarm/h?ndl";
ICD-10;2013;M8494;"Uspes avbr knokkelkontin;h?nd/fingre";
ICD-10;2013;M8495;"Uspes avbr knokkelkontin;bekken/l?r";
ICD-10;2013;M8496;"Uspes avbr knokkelkontin;legg/kne";
ICD-10;2013;M8497;"Uspes avbr knokkelkontin;ankel/fot/t?";
ICD-10;2013;M8498;"Uspes avbr knokkelkontin;andre lokalis";
ICD-10;2013;M8499;"Uspes avbr knokkelkontin;uspes lokalis";
ICD-10;2013;M850;Fibr?s dysplasi monostotisk;
ICD-10;2013;M8500;"Fibr?s dysplasi monostotisk;flere lokalis";
ICD-10;2013;M8501;"Fibr?s dysplasi monostotisk;skulderreg";
ICD-10;2013;M8502;"Fibr?s dysplasi monostotisk;overarm/albue";
ICD-10;2013;M8503;"Fibr?s dysplasi monostotisk;underarm/h?ndl";
ICD-10;2013;M8504;"Fibr?s dysplasi monostotisk;h?nd/fingre";
ICD-10;2013;M8505;"Fibr?s dysplasi monostotisk;bekken/l?r";
ICD-10;2013;M8506;"Fibr?s dysplasi monostotisk;legg/kne";
ICD-10;2013;M8507;"Fibr?s dysplasi monostotisk;ankel/fot/t?";
ICD-10;2013;M8508;"Fibr?s dysplasi monostotisk;andre lokalis";
ICD-10;2013;M8509;"Fibr?s dysplasi monostotisk;uspes lokalis";
ICD-10;2013;M851;Skjelettfluorose;
ICD-10;2013;M8510;"Skjelettfluorose;flere lokalis";
ICD-10;2013;M8511;"Skjelettfluorose;skulderreg";
ICD-10;2013;M8512;"Skjelettfluorose;overarm/albue";
ICD-10;2013;M8513;"Skjelettfluorose;underarm/h?ndl";
ICD-10;2013;M8514;"Skjelettfluorose;h?nd/fingre";
ICD-10;2013;M8515;"Skjelettfluorose;bekken/l?r";
ICD-10;2013;M8516;"Skjelettfluorose;legg/kne";
ICD-10;2013;M8517;"Skjelettfluorose;ankel/fot/t?";
ICD-10;2013;M8518;"Skjelettfluorose;andre lokalis";
ICD-10;2013;M8519;"Skjelettfluorose;uspes lokalis";
ICD-10;2013;M852;Hyperostose i hjerneskalle;
ICD-10;2013;M8520;"Hyperostose i hjerneskalle;flere lokalis";
ICD-10;2013;M8521;"Hyperostose i hjerneskalle;skulderreg";
ICD-10;2013;M8522;"Hyperostose i hjerneskalle;overarm/albue";
ICD-10;2013;M8523;"Hyperostose i hjerneskalle;underarm/h?ndl";
ICD-10;2013;M8524;"Hyperostose i hjerneskalle;h?nd/fingre";
ICD-10;2013;M8525;"Hyperostose i hjerneskalle;bekken/l?r";
ICD-10;2013;M8526;"Hyperostose i hjerneskalle;legg/kne";
ICD-10;2013;M8527;"Hyperostose i hjerneskalle;ankel/fot/t?";
ICD-10;2013;M8528;"Hyperostose i hjerneskalle;andre lokalis";
ICD-10;2013;M8529;"Hyperostose i hjerneskalle;uspes lokalis";
ICD-10;2013;M853;Osteitis condensans;
ICD-10;2013;M8530;"Osteitis condensans;flere lokalis";
ICD-10;2013;M8531;"Osteitis condensans;skulderreg";
ICD-10;2013;M8532;"Osteitis condensans;overarm/albue";
ICD-10;2013;M8533;"Osteitis condensans;underarm/h?ndl";
ICD-10;2013;M8534;"Osteitis condensans;h?nd/fingre";
ICD-10;2013;M8535;"Osteitis condensans;bekken/l?r";
ICD-10;2013;M8536;"Osteitis condensans;legg/kne";
ICD-10;2013;M8537;"Osteitis condensans;ankel/fot/t?";
ICD-10;2013;M8538;"Osteitis condensans;andre lokalis";
ICD-10;2013;M8539;"Osteitis condensans;uspes lokalis";
ICD-10;2013;M854;Solit?r bencyste;
ICD-10;2013;M8540;"Solit?r bencyste;flere lokalis";
ICD-10;2013;M8541;"Solit?r bencyste;skulderreg";
ICD-10;2013;M8542;"Solit?r bencyste;overarm/albue";
ICD-10;2013;M8543;"Solit?r bencyste;underarm/h?ndl";
ICD-10;2013;M8544;"Solit?r bencyste;h?nd/fingre";
ICD-10;2013;M8545;"Solit?r bencyste;bekken/l?r";
ICD-10;2013;M8546;"Solit?r bencyste;legg/kne";
ICD-10;2013;M8547;"Solit?r bencyste;ankel/fot/t?";
ICD-10;2013;M8548;"Solit?r bencyste;andre lokalis";
ICD-10;2013;M8549;"Solit?r bencyste;uspes lokalis";
ICD-10;2013;M855;Aneurysmal bencyste;
ICD-10;2013;M8550;"Aneurysmal bencyste;flere lokalis";
ICD-10;2013;M8551;"Aneurysmal bencyste;skulderreg";
ICD-10;2013;M8552;"Aneurysmal bencyste;overarm/albue";
ICD-10;2013;M8553;"Aneurysmal bencyste;underarm/h?ndl";
ICD-10;2013;M8554;"Aneurysmal bencyste;h?nd/fingre";
ICD-10;2013;M8555;"Aneurysmal bencyste;bekken/l?r";
ICD-10;2013;M8556;"Aneurysmal bencyste;legg/kne";
ICD-10;2013;M8557;"Aneurysmal bencyste;ankel/fot/t?";
ICD-10;2013;M8558;"Aneurysmal bencyste;andre lokalis";
ICD-10;2013;M8559;"Aneurysmal bencyste;uspes lokalis";
ICD-10;2013;M856;Annen bencyste;
ICD-10;2013;M8560;"Annen bencyste;flere lokalis";
ICD-10;2013;M8561;"Annen bencyste;skulderreg";
ICD-10;2013;M8562;"Annen bencyste;overarm/albue";
ICD-10;2013;M8563;"Annen bencyste;underarm/h?ndl";
ICD-10;2013;M8564;"Annen bencyste;h?nd/fingre";
ICD-10;2013;M8565;"Annen bencyste;bekken/l?r";
ICD-10;2013;M8566;"Annen bencyste;legg/kne";
ICD-10;2013;M8567;"Annen bencyste;ankel/fot/t?";
ICD-10;2013;M8568;"Annen bencyste;andre lokalis";
ICD-10;2013;M8569;"Annen bencyste;uspes lokalis";
ICD-10;2013;M858;Andre spesifiserte forstyrrelser i bentetthet og benstruktur;
ICD-10;2013;M8580;"Andre spes forst bentett/struktur;flere lokalis";
ICD-10;2013;M8581;"Andre spes forst bentett/struktur;skulderreg";
ICD-10;2013;M8582;"Andre spes forst bentett/struktur;overarm/albue";
ICD-10;2013;M8583;"Andre spes forst bentett/struktur;underarm/h?ndl";
ICD-10;2013;M8584;"Andre spes forst bentett/struktur;h?nd/fingre";
ICD-10;2013;M8585;"Andre spes forst bentett/struktur;bekken/l?r";
ICD-10;2013;M8586;"Andre spes forst bentett/struktur;legg/kne";
ICD-10;2013;M8587;"Andre spes forst bentett/struktur;ankel/fot/t?";
ICD-10;2013;M8588;"Andre spes forst bentett/struktur;andre lokalis";
ICD-10;2013;M8589;"Andre spes forst bentett/struktur;uspes lokalis";
ICD-10;2013;M859;Uspesifisert forstyrrelse i bentetthet og benstruktur;
ICD-10;2013;M8590;"Uspes forst bentett/struktur;flere lokalis";
ICD-10;2013;M8591;"Uspes forst bentett/struktur;skulderreg";
ICD-10;2013;M8592;"Uspes forst bentett/struktur;overarm/albue";
ICD-10;2013;M8593;"Uspes forst bentett/struktur;underarm/h?ndl";
ICD-10;2013;M8594;"Uspes forst bentett/struktur;h?nd/fingre";
ICD-10;2013;M8595;"Uspes forst bentett/struktur;bekken/l?r";
ICD-10;2013;M8596;"Uspes forst bentett/struktur;legg/kne";
ICD-10;2013;M8597;"Uspes forst bentett/struktur;ankel/fot/t?";
ICD-10;2013;M8598;"Uspes forst bentett/struktur;andre lokalis";
ICD-10;2013;M8599;"Uspes forst bentett/struktur;uspes lokalis";
ICD-10;2013;M860;Akutt hematogen osteomyelitt;
ICD-10;2013;M8600;"Akutt hematogen osteomyelitt;flere lokalis";
ICD-10;2013;M8601;"Akutt hematogen osteomyelitt;skulderreg";
ICD-10;2013;M8602;"Akutt hematogen osteomyelitt;overarm/albue";
ICD-10;2013;M8603;"Akutt hematogen osteomyelitt;underarm/h?ndl";
ICD-10;2013;M8604;"Akutt hematogen osteomyelitt;h?nd/fingre";
ICD-10;2013;M8605;"Akutt hematogen osteomyelitt;bekken/l?r";
ICD-10;2013;M8606;"Akutt hematogen osteomyelitt;legg/kne";
ICD-10;2013;M8607;"Akutt hematogen osteomyelitt;ankel/fot/t?";
ICD-10;2013;M8608;"Akutt hematogen osteomyelitt;andre lokalis";
